subject_id,subject_cluster,ref_cluster
150726,0,1
150726,2,2
150726,1,3
161327,1,0
161327,0,1
161327,2,2
161327,3,3
139637,0,0
139637,3,1
139637,1,2
139637,2,3
206222,3,0
206222,1,1
206222,0,2
206222,2,3
590047,2,0
590047,0,1
590047,1,2
590047,3,3
744553,2,0
744553,3,1
744553,1,2
744553,0,3
173738,0,0
173738,1,1
173738,2,2
173738,3,3
148840,0,0
148840,2,1
148840,3,2
148840,1,3
122317,2,0
122317,1,1
122317,3,2
122317,0,3
793465,3,0
793465,2,1
793465,0,2
793465,1,3
200917,2,0
200917,3,1
200917,1,2
200917,0,3
356948,1,0
356948,2,1
356948,3,2
356948,0,3
159138,2,0
159138,0,1
159138,1,2
159138,3,3
200210,0,0
200210,1,1
200210,3,2
200210,2,3
748662,1,0
748662,3,1
748662,0,2
748662,2,3
157437,0,0
157437,1,1
157437,3,2
157437,2,3
869472,0,0
869472,1,1
869472,3,2
869472,2,3
346137,2,0
346137,3,1
346137,1,2
346137,0,3
123824,2,0
123824,3,1
123824,1,2
123824,0,3
212419,0,0
212419,1,1
212419,3,2
212419,2,3
180836,2,0
180836,3,1
180836,0,2
180836,1,3
149741,0,0
149741,3,1
149741,1,2
149741,2,3
524135,0,0
524135,2,1
524135,3,2
524135,1,3
175742,0,0
175742,3,1
175742,2,2
175742,1,3
133928,1,0
133928,3,1
133928,2,2
133928,0,3
724446,2,0
724446,1,1
724446,0,2
685058,3,0
685058,0,1
685058,2,2
685058,1,3
927359,3,0
927359,2,1
927359,0,2
927359,1,3
110007,1,0
110007,3,1
110007,2,2
110007,0,3
130821,2,0
130821,1,1
130821,3,2
130821,0,3
151728,1,0
151728,3,1
151728,0,2
151728,2,3
748258,3,0
748258,2,1
748258,0,2
748258,1,3
145127,0,0
145127,1,1
145127,2,2
580347,0,0
580347,2,1
580347,3,2
580347,1,3
387959,1,0
387959,0,1
387959,3,2
387959,2,3
104012,2,0
104012,0,1
104012,3,2
104012,1,3
101915,1,0
101915,0,1
101915,2,2
101915,3,3
728454,0,0
728454,2,1
728454,3,2
728454,1,3
209127,3,0
209127,1,1
209127,0,2
209127,2,3
211922,0,0
211922,1,1
211922,2,2
211922,3,3
108222,1,0
108222,0,1
108222,2,2
108222,3,3
151829,3,0
151829,0,1
151829,1,2
151829,2,3
456346,2,0
456346,3,1
456346,1,2
456346,0,3
201111,1,0
201111,0,1
201111,2,2
201111,3,3
397760,3,0
397760,1,1
397760,0,2
397760,2,3
128935,2,0
128935,0,1
128935,1,2
128935,3,3
773257,3,0
773257,1,1
773257,0,2
773257,2,3
202113,3,0
202113,0,1
202113,2,2
202113,1,3
395958,0,0
395958,1,1
395958,2,2
395958,3,3
531536,1,0
531536,0,1
531536,3,2
531536,2,3
162733,3,0
162733,0,1
162733,1,2
162733,2,3
151324,1,0
151324,3,1
151324,2,2
151324,0,3
171330,2,0
171330,1,1
171330,0,2
171330,3,3
172130,1,0
172130,0,1
172130,3,2
172130,2,3
933253,0,0
933253,3,1
933253,2,2
933253,1,3
146331,2,0
146331,1,1
146331,0,2
146331,3,3
680250,1,0
680250,0,1
680250,3,2
680250,2,3
870861,3,0
870861,1,1
870861,0,2
870861,2,3
406432,2,0
406432,0,1
406432,1,2
406432,3,3
917558,3,0
917558,1,1
917558,0,2
917558,2,3
957974,3,0
957974,1,1
957974,2,2
957974,0,3
124220,0,0
124220,1,1
124220,3,2
124220,2,3
127933,1,0
127933,2,1
127933,0,2
127933,3,3
727654,3,0
727654,2,1
727654,0,2
727654,1,3
133827,3,0
133827,0,1
133827,2,2
133827,1,3
171431,3,0
171431,2,1
171431,0,2
171431,1,3
872158,3,0
872158,0,1
872158,2,2
872158,1,3
119732,0,0
119732,3,1
119732,2,2
119732,1,3
905147,2,0
905147,1,1
905147,3,2
905147,0,3
135528,2,0
135528,3,1
135528,1,2
135528,0,3
725751,0,0
725751,2,1
725751,1,2
725751,3,3
562446,3,0
562446,2,1
562446,0,2
562446,1,3
211821,2,0
211821,3,1
211821,0,2
211821,1,3
257542,3,0
257542,2,1
257542,1,2
257542,0,3
896879,1,0
896879,0,1
896879,2,2
896879,3,3
774663,3,0
774663,2,1
774663,0,2
774663,1,3
112819,1,0
112819,2,1
112819,3,2
112819,0,3
802844,3,0
802844,1,1
802844,2,2
802844,0,3
837964,2,0
837964,1,1
837964,0,2
837964,3,3
760551,0,0
760551,1,1
760551,2,2
760551,3,3
380036,1,0
380036,0,1
380036,3,2
380036,2,3
412528,2,0
412528,3,1
412528,1,2
412528,0,3
195647,2,0
195647,3,1
195647,1,2
891667,3,0
891667,2,1
891667,0,2
891667,1,3
140117,3,0
140117,0,1
140117,2,2
140117,1,3
286650,2,0
286650,0,1
286650,1,2
286650,3,3
131419,1,0
131419,0,1
131419,2,2
131419,3,3
123117,0,0
123117,1,1
123117,3,2
123117,2,3
165941,2,0
165941,0,1
165941,1,2
165941,3,3
552241,0,1
552241,1,2
552241,3,3
368753,1,0
368753,3,1
368753,2,2
368753,0,3
644246,1,0
644246,0,1
644246,3,2
644246,2,3
392447,0,0
392447,3,1
392447,2,2
392447,1,3
275645,2,0
275645,0,1
275645,1,2
275645,3,3
174841,1,0
174841,2,1
174841,3,2
174841,0,3
147737,2,0
147737,1,1
147737,3,2
147737,0,3
193845,0,0
193845,3,1
193845,1,2
193845,2,3
191437,3,0
191437,0,1
191437,2,2
191437,1,3
135124,3,0
135124,1,1
135124,0,2
135124,2,3
191336,0,0
191336,1,1
191336,3,2
191336,2,3
810439,0,0
810439,3,1
810439,2,2
810439,1,3
588565,1,0
588565,0,1
588565,3,2
588565,2,3
788674,1,0
788674,3,1
788674,2,2
486759,1,0
486759,2,1
486759,3,2
486759,0,3
188347,3,0
188347,1,1
188347,2,2
188347,0,3
351938,2,0
351938,0,1
351938,1,2
351938,3,3
149539,2,0
149539,0,1
149539,1,2
753150,2,0
753150,0,1
753150,3,2
753150,1,3
160729,1,0
160729,0,1
160729,2,2
160729,3,3
148133,3,0
148133,0,1
148133,1,2
148133,2,3
386250,1,0
386250,3,1
386250,0,2
386250,2,3
800941,2,0
800941,1,1
800941,0,2
800941,3,3
103010,3,0
103010,1,1
103010,2,2
103010,0,3
753251,3,0
753251,0,1
753251,2,2
753251,1,3
352738,1,0
352738,2,1
352738,0,2
352738,3,3
144125,0,0
144125,1,1
144125,2,2
144125,3,3
199453,3,0
199453,1,1
199453,0,2
199453,2,3
901038,3,0
901038,0,1
901038,1,2
901038,2,3
365343,1,0
365343,0,1
365343,3,2
365343,2,3
122418,3,0
122418,0,1
122418,1,2
122418,2,3
193239,3,0
193239,0,1
193239,2,2
884064,1,0
884064,0,1
884064,3,2
884064,2,3
177746,1,0
177746,3,1
177746,2,2
177746,0,3
749361,2,0
749361,0,1
749361,3,2
749361,1,3
181131,2,0
181131,0,1
181131,3,2
181131,1,3
173940,0,0
173940,1,1
173940,2,2
173940,3,3
214221,3,0
214221,1,1
214221,2,2
214221,0,3
175035,0,0
175035,3,1
175035,2,2
175035,1,3
355239,0,0
355239,3,1
355239,2,2
355239,1,3
115825,1,0
115825,2,1
115825,3,2
115825,0,3
154936,1,0
154936,2,1
154936,0,2
154936,3,3
579867,2,0
579867,3,1
579867,1,2
579867,0,3
164131,3,0
164131,0,1
164131,2,2
164131,1,3
185947,1,0
185947,2,1
185947,0,2
185947,3,3
124826,0,0
124826,1,1
124826,2,2
124826,3,3
480141,1,0
480141,3,1
480141,0,2
480141,2,3
143325,2,0
143325,3,1
143325,1,2
143325,0,3
856766,2,0
856766,3,1
856766,0,2
856766,1,3
809252,3,0
809252,0,1
809252,1,2
809252,2,3
453441,3,0
453441,2,1
453441,0,2
453441,1,3
194847,1,0
194847,0,1
194847,3,2
194847,2,3
163836,1,0
163836,3,1
163836,2,2
163836,0,3
599065,3,0
599065,0,1
599065,2,2
599065,1,3
123420,0,0
123420,2,1
123420,3,2
123420,1,3
168745,0,0
168745,1,1
168745,3,2
168745,2,3
290136,1,0
290136,3,1
290136,2,2
290136,0,3
513736,1,0
513736,0,1
513736,2,2
513736,3,3
382242,0,0
382242,1,1
382242,3,2
382242,2,3
308129,0,0
308129,3,1
308129,2,2
308129,1,3
305830,2,0
305830,1,1
305830,0,2
305830,3,3
341834,3,0
341834,0,1
341834,1,2
341834,2,3
165436,0,0
165436,2,1
165436,1,2
165436,3,3
578057,1,0
578057,2,1
578057,3,2
756055,3,0
756055,0,1
756055,2,2
756055,1,3
567961,0,0
567961,3,1
567961,1,2
567961,2,3
120111,3,0
120111,1,1
120111,0,2
120111,2,3
209834,0,0
209834,2,1
209834,3,2
209834,1,3
707749,3,0
707749,2,1
707749,1,2
707749,0,3
871964,3,0
871964,2,1
871964,1,2
871964,0,3
541640,0,0
541640,1,1
541640,3,2
541640,2,3
161832,2,0
161832,1,1
161832,0,2
161832,3,3
195041,1,0
195041,0,1
195041,3,2
195041,2,3
102816,2,0
102816,3,1
102816,1,2
102816,0,3
475855,2,0
475855,0,1
475855,1,2
475855,3,3
485757,2,0
485757,3,1
485757,0,2
485757,1,3
146634,0,0
146634,1,1
146634,2,2
146634,3,3
561949,1,0
561949,0,1
561949,3,2
561949,2,3
734045,2,0
734045,0,1
734045,1,2
734045,3,3
573451,0,0
573451,2,1
573451,1,2
573451,3,3
175338,0,0
175338,3,1
175338,1,2
175338,2,3
433839,2,0
433839,3,1
433839,0,2
433839,1,3
191033,0,0
191033,3,1
191033,2,2
191033,1,3
926862,3,0
926862,2,1
926862,0,2
153934,2,0
153934,0,1
153934,3,2
153934,1,3
930449,3,0
930449,1,1
930449,0,2
930449,2,3
530635,2,0
530635,1,1
530635,0,2
530635,3,3
199958,0,0
199958,3,1
199958,2,2
199958,1,3
566454,1,0
566454,3,1
566454,0,2
566454,2,3
205220,2,0
205220,3,1
205220,0,2
119833,0,0
119833,1,1
119833,2,2
119833,3,3
557857,2,0
557857,3,1
557857,1,2
557857,0,3
919966,2,0
919966,0,1
919966,1,2
919966,3,3
107422,1,0
107422,0,1
107422,2,2
133625,3,1
133625,1,2
176744,1,0
176744,0,1
176744,3,2
176744,2,3
146735,1,0
146735,2,1
146735,0,2
146735,3,3
571144,0,0
571144,2,1
571144,1,2
571144,3,3
169545,2,0
169545,1,1
169545,3,2
169545,0,3
153833,3,0
153833,0,1
153833,2,2
153833,1,3
623844,1,0
623844,2,1
623844,3,2
623844,0,3
204016,0,0
204016,1,1
204016,3,2
204016,2,3
211215,0,0
211215,2,1
211215,1,2
211215,3,3
199655,0,0
199655,1,1
199655,2,2
199655,3,3
381543,2,0
381543,0,1
381543,1,2
381543,3,3
179346,3,0
179346,2,1
179346,0,2
179346,1,3
149842,3,0
149842,1,1
149842,0,2
149842,2,3
112516,2,0
112516,1,1
112516,0,2
112516,3,3
212015,3,0
212015,0,1
212015,1,2
212015,2,3
561242,2,0
561242,3,1
561242,1,2
561242,0,3
672756,1,0
672756,2,1
672756,3,2
139839,2,0
139839,3,1
139839,0,2
139839,1,3
668361,0,0
668361,2,1
668361,1,2
668361,3,3
298051,3,0
298051,0,1
298051,2,2
298051,1,3
111211,2,0
111211,0,1
111211,3,2
111211,1,3
158338,2,0
158338,0,1
158338,1,2
158338,3,3
169343,1,0
169343,2,1
169343,3,2
211316,2,0
211316,3,1
211316,1,2
211316,0,3
207123,3,0
207123,0,1
207123,2,2
207123,1,3
601127,3,0
601127,0,1
601127,1,2
601127,2,3
104416,1,0
104416,2,1
104416,0,2
104416,3,3
146836,1,0
146836,2,1
146836,0,2
146836,3,3
558960,1,0
558960,0,1
558960,2,2
558960,3,3
105115,0,1
105115,1,2
105115,3,3
581450,1,0
581450,3,1
581450,2,2
581450,0,3
715041,2,0
715041,1,1
715041,0,2
715041,3,3
159340,3,0
159340,2,1
159340,0,2
159340,1,3
132118,3,0
132118,1,1
132118,2,2
132118,0,3
137633,1,0
137633,0,1
137633,2,2
137633,3,3
112920,2,0
112920,0,1
112920,1,2
112920,3,3
192843,3,0
192843,0,1
192843,1,2
192843,2,3
134223,2,0
134223,3,1
134223,0,2
134223,1,3
115219,1,0
115219,3,1
115219,2,2
115219,0,3
178950,2,0
178950,0,1
178950,3,2
178950,1,3
123925,1,0
123925,0,1
123925,3,2
123925,2,3
187345,1,0
187345,0,1
187345,3,2
187345,2,3
106824,1,0
106824,2,1
106824,3,2
106824,0,3
825048,2,0
825048,1,1
825048,0,2
825048,3,3
130013,1,0
130013,3,1
130013,0,2
130013,2,3
970764,1,0
970764,3,1
970764,0,2
970764,2,3
124422,0,0
124422,3,1
124422,1,2
124422,2,3
951457,0,0
951457,2,1
951457,1,2
951457,3,3
134021,1,0
134021,3,1
134021,2,2
167036,3,0
167036,2,1
167036,0,2
167036,1,3
173334,2,0
173334,1,1
173334,0,2
165032,0,0
165032,3,1
165032,2,2
165032,1,3
251833,1,0
251833,0,1
251833,2,2
251833,3,3
116221,2,0
116221,1,1
116221,3,2
116221,0,3
441939,1,0
441939,3,1
441939,0,2
441939,2,3
692964,1,0
692964,3,1
692964,2,2
692964,0,3
971160,3,0
971160,0,1
971160,2,2
971160,1,3
770352,3,0
770352,1,1
770352,2,2
770352,0,3
371843,1,0
371843,0,1
371843,3,2
371843,2,3
115017,2,0
115017,3,1
115017,0,2
115017,1,3
159946,0,0
159946,2,1
159946,1,2
159946,3,3
111312,1,0
111312,3,1
111312,2,2
111312,0,3
965367,1,0
965367,3,1
965367,2,2
965367,0,3
929464,1,0
929464,0,1
929464,2,2
929464,3,3
212116,2,0
212116,0,1
212116,1,2
212116,3,3
138332,2,0
138332,3,1
138332,1,2
138332,0,3
146533,0,0
146533,1,1
146533,3,2
146533,2,3
200311,3,0
200311,1,1
200311,2,2
200311,0,3
647858,0,0
647858,3,1
647858,1,2
647858,2,3
186444,3,0
186444,1,1
186444,2,2
186444,0,3
308331,1,0
308331,3,1
308331,2,2
308331,0,3
789373,2,0
789373,0,1
789373,3,2
789373,1,3
529549,3,0
529549,0,1
529549,1,2
529549,2,3
101006,3,0
101006,1,1
101006,0,2
101006,2,3
415837,2,0
415837,1,1
415837,0,2
415837,3,3
922854,3,0
922854,0,1
922854,2,2
922854,1,3
116524,2,0
116524,1,1
116524,3,2
116524,0,3
124624,3,0
124624,0,1
124624,2,2
124624,1,3
147030,0,0
147030,1,1
147030,2,2
147030,3,3
693461,2,0
693461,3,1
693461,0,2
693461,1,3
553344,1,0
553344,3,1
553344,0,2
211417,0,0
211417,2,1
211417,3,2
211417,1,3
613538,1,0
613538,0,1
613538,2,2
613538,3,3
117930,3,0
117930,0,1
117930,2,2
117930,1,3
888678,0,0
888678,1,1
888678,2,2
888678,3,3
298455,0,0
298455,2,1
298455,1,2
298455,3,3
448347,2,0
448347,1,1
448347,0,2
448347,3,3
698168,2,0
698168,1,1
698168,3,2
698168,0,3
872562,2,0
872562,0,1
872562,3,2
872562,1,3
131924,0,0
131924,2,1
131924,1,2
131924,3,3
117122,1,0
117122,2,1
117122,3,2
117122,0,3
154734,3,0
154734,2,1
154734,0,2
154734,1,3
212823,2,0
212823,1,1
212823,0,2
212823,3,3
529953,1,0
529953,2,1
529953,0,2
529953,3,3
350330,0,0
350330,2,1
350330,1,2
350330,3,3
178849,3,0
178849,0,1
178849,1,2
178849,2,3
286347,1,0
286347,0,1
286347,2,2
286347,3,3
162329,2,0
162329,1,1
162329,0,2
162329,3,3
579665,0,0
579665,2,1
579665,3,2
579665,1,3
189652,2,0
189652,0,1
189652,3,2
189652,1,3
173536,1,0
173536,0,1
173536,3,2
173536,2,3
187547,2,0
187547,1,1
187547,3,2
187547,0,3
984472,0,0
984472,2,1
984472,3,2
984472,1,3
585256,0,0
585256,1,1
585256,3,2
585256,2,3
198855,1,0
198855,3,1
198855,2,2
198855,0,3
121921,2,0
121921,3,1
121921,1,2
657659,3,0
657659,2,1
657659,1,2
657659,0,3
585862,0,0
585862,2,1
585862,3,2
585862,1,3
792564,1,0
792564,2,1
792564,3,2
792564,0,3
195950,3,0
195950,1,1
195950,2,2
195950,0,3
320826,3,0
320826,2,1
320826,0,2
320826,1,3
540436,2,0
540436,3,1
540436,0,2
540436,1,3
991267,0,0
991267,1,1
991267,3,2
991267,2,3
196750,3,0
196750,2,1
196750,1,2
196750,0,3
972566,1,0
972566,3,1
972566,2,2
972566,0,3
307127,1,0
307127,3,1
307127,2,2
307127,0,3
182739,2,0
182739,0,1
182739,1,2
182739,3,3
826353,2,0
826353,0,1
826353,3,2
826353,1,3
849971,3,0
849971,0,1
849971,1,2
849971,2,3
562345,1,0
562345,0,1
562345,2,2
562345,3,3
638049,1,0
638049,3,1
638049,2,2
197651,0,0
197651,2,1
197651,1,2
197651,3,3
339847,0,0
339847,2,1
339847,3,2
339847,1,3
151930,3,0
151930,1,1
151930,0,2
151930,2,3
113316,3,0
113316,2,1
113316,1,2
113316,0,3
127731,3,0
127731,2,1
127731,1,2
127731,0,3
293748,1,0
293748,3,1
293748,0,2
825553,0,0
825553,2,1
825553,1,2
825553,3,3
138837,3,0
138837,0,1
138837,2,2
138837,1,3
792867,2,0
792867,0,1
792867,1,2
792867,3,3
923755,3,0
923755,1,1
923755,2,2
923755,0,3
592455,0,0
592455,1,1
592455,3,2
592455,2,3
113821,1,0
113821,3,1
113821,2,2
113821,0,3
191235,2,0
191235,0,1
191235,3,2
191235,1,3
559053,3,0
559053,0,1
559053,2,2
559053,1,3
325129,3,0
325129,1,1
325129,0,2
325129,2,3
804646,3,0
804646,1,1
804646,0,2
804646,2,3
614439,0,0
614439,1,1
614439,3,2
614439,2,3
757764,2,0
757764,1,1
757764,3,2
757764,0,3
995174,3,0
995174,0,1
995174,1,2
995174,2,3
510225,3,0
510225,0,1
510225,1,2
510225,2,3
161630,0,0
161630,3,1
161630,2,2
161630,1,3
185442,3,0
185442,2,1
185442,1,2
185442,0,3
395251,3,0
395251,1,1
395251,0,2
389357,3,0
389357,1,1
389357,2,2
389357,0,3
249947,1,0
249947,3,1
249947,0,2
249947,2,3
580044,0,0
580044,2,1
580044,1,2
580044,3,3
303119,1,0
303119,0,1
303119,2,2
303119,3,3
871762,1,0
871762,0,1
871762,2,2
871762,3,3
517239,2,0
517239,1,1
517239,0,2
878877,3,0
878877,2,1
878877,0,2
878877,1,3
130720,2,0
130720,3,1
130720,0,2
130720,1,3
715950,2,0
715950,3,1
715950,1,2
715950,0,3
128026,3,0
128026,2,1
128026,0,2
162026,3,0
162026,1,1
162026,0,2
162026,2,3
196851,3,0
196851,1,1
196851,0,2
196851,2,3
101107,0,0
101107,1,1
101107,2,2
101107,3,3
228434,1,0
228434,0,1
228434,3,2
228434,2,3
749058,1,0
749058,2,1
749058,3,2
749058,0,3
857263,3,0
857263,2,1
857263,0,2
857263,1,3
767464,0,0
767464,3,1
767464,2,2
767464,1,3
137027,3,0
137027,2,1
137027,1,2
137027,0,3
209329,3,0
209329,2,1
209329,1,2
209329,0,3
459453,1,0
459453,3,1
459453,0,2
459453,2,3
151526,0,0
151526,1,1
151526,3,2
151526,2,3
873968,1,0
873968,0,1
873968,3,2
720337,1,0
720337,3,1
720337,0,2
720337,2,3
392750,2,0
392750,1,1
392750,3,2
392750,0,3
118528,2,0
118528,1,1
118528,0,2
118528,3,3
361941,3,0
361941,1,1
361941,0,2
361941,2,3
908860,1,0
908860,3,1
908860,0,2
908860,2,3
644044,1,0
644044,2,1
644044,3,2
644044,0,3
461743,0,0
461743,3,1
461743,2,2
461743,1,3
256540,3,0
256540,1,1
256540,2,2
256540,0,3
912447,0,0
912447,1,1
912447,2,2
912447,3,3
820745,0,0
820745,3,1
820745,1,2
820745,2,3
144226,1,1
144226,2,2
144226,3,3
814548,2,0
814548,1,1
814548,0,2
814548,3,3
992774,1,0
992774,3,1
992774,2,2
992774,0,3
153631,1,0
153631,2,1
153631,3,2
153631,0,3
316633,2,0
316633,1,1
316633,0,2
316633,3,3
133019,3,0
133019,2,1
133019,0,2
133019,1,3
248238,2,0
248238,0,1
248238,1,2
248238,3,3
153732,0,0
153732,3,1
153732,2,2
153732,1,3
815247,0,0
815247,1,1
815247,3,2
815247,2,3
116726,1,0
116726,0,1
116726,3,2
116726,2,3
188145,2,0
188145,0,1
188145,3,2
188145,1,3
165638,2,0
165638,3,1
165638,0,2
165638,1,3
837560,2,0
837560,1,1
837560,0,2
837560,3,3
867468,3,0
867468,2,1
867468,1,2
867468,0,3
123723,3,0
123723,1,1
123723,2,2
123723,0,3
130316,3,0
130316,1,1
130316,0,2
130316,2,3
360030,3,0
360030,1,1
360030,2,2
360030,0,3
100307,1,0
100307,2,1
100307,3,2
100307,0,3
153429,1,0
153429,3,1
153429,2,2
153429,0,3
211114,3,0
211114,1,1
211114,2,2
211114,0,3
727553,3,0
727553,1,1
727553,0,2
727553,2,3
245333,2,0
245333,3,1
245333,1,2
245333,0,3
196346,3,0
196346,2,1
196346,1,2
196346,0,3
169949,3,0
169949,1,1
169949,2,2
169949,0,3
255740,1,0
255740,2,1
255740,3,2
255740,0,3
901139,1,0
901139,0,1
901139,2,2
901139,3,3
663755,3,0
663755,1,1
663755,2,2
663755,0,3
896778,0,0
896778,3,1
896778,1,2
896778,2,3
208327,0,0
208327,1,1
208327,2,2
208327,3,3
469961,1,0
469961,2,1
469961,0,2
469961,3,3
783462,2,0
783462,0,1
783462,3,2
436845,3,0
436845,2,1
436845,0,2
436845,1,3
481042,3,0
481042,1,1
481042,0,2
481042,2,3
140319,0,0
140319,3,1
140319,2,2
140319,1,3
571548,2,0
571548,3,1
571548,0,2
571548,1,3
766563,2,0
766563,1,1
766563,3,2
766563,0,3
129028,3,0
129028,0,1
129028,2,2
129028,1,3
227432,3,0
227432,2,1
227432,0,2
227432,1,3
300719,2,0
300719,1,1
300719,0,2
300719,3,3
126628,3,0
126628,2,1
126628,0,2
126628,1,3
128632,1,0
128632,0,1
128632,3,2
128632,2,3
342129,3,0
342129,1,1
342129,2,2
342129,0,3
555954,1,0
555954,3,1
555954,0,2
555954,2,3
134829,2,0
134829,3,1
134829,0,2
134829,1,3
172635,2,0
172635,0,1
172635,1,2
172635,3,3
973770,3,0
973770,1,1
973770,0,2
973770,2,3
349244,3,0
349244,0,1
349244,2,2
349244,1,3
210011,1,0
210011,3,1
210011,0,2
210011,2,3
314225,1,0
314225,0,1
314225,2,2
314225,3,3
882161,3,0
882161,2,1
882161,0,2
882161,1,3
210112,2,0
210112,1,1
210112,3,2
210112,0,3
289555,0,0
289555,2,1
289555,3,2
289555,1,3
303624,0,0
303624,2,1
303624,3,2
162228,0,0
162228,2,1
162228,3,2
162228,1,3
569965,2,0
569965,3,1
569965,1,2
569965,0,3
227533,3,0
227533,1,1
227533,0,2
227533,2,3
136833,0,0
136833,1,1
136833,3,2
136833,2,3
512835,2,0
512835,3,1
512835,1,2
512835,0,3
751550,1,0
751550,3,1
751550,0,2
751550,2,3
173637,1,0
173637,3,1
173637,2,2
173637,0,3
500222,2,0
500222,3,1
500222,0,2
500222,1,3
735148,2,0
735148,3,1
735148,1,2
735148,0,3
257946,0,0
257946,1,1
257946,2,2
257946,3,3
788876,3,0
788876,0,1
788876,1,2
788876,2,3
114419,3,0
114419,1,1
114419,0,2
114419,2,3
188751,0,0
188751,3,1
188751,2,2
188751,1,3
204319,2,0
204319,0,1
204319,1,2
204319,3,3
210415,3,0
210415,1,1
210415,0,2
210415,2,3
414229,2,0
414229,1,1
414229,3,2
414229,0,3
617748,1,0
617748,2,1
617748,3,2
617748,0,3
178748,2,0
178748,0,1
178748,3,2
178748,1,3
181636,1,0
181636,3,1
181636,2,2
181636,0,3
158843,2,0
158843,1,1
158843,0,2
158843,3,3
205119,3,0
205119,0,1
205119,1,2
205119,2,3
248339,2,0
248339,3,1
248339,1,2
248339,0,3
713239,3,0
713239,0,1
713239,1,2
713239,2,3
