subject_id,subject_cluster,ref_cluster
397861,6,3
397861,11,4
397861,14,5
397861,12,6
397861,1,7
397861,13,10
397861,8,11
397861,5,12
397861,15,13
397861,4,15
120212,8,0
120212,5,1
120212,9,2
120212,10,3
120212,2,4
120212,1,5
120212,15,6
120212,11,7
120212,0,10
120212,3,11
120212,12,12
120212,13,13
120212,14,15
597869,11,0
597869,5,1
597869,7,2
597869,13,3
597869,12,4
597869,3,5
597869,15,6
597869,8,7
597869,10,10
597869,4,11
597869,14,12
597869,2,13
597869,6,15
109123,5,0
109123,4,1
109123,15,2
109123,1,3
109123,2,4
109123,3,5
109123,12,6
109123,7,7
109123,9,10
109123,11,11
109123,6,12
109123,14,13
109123,10,15
160931,7,0
160931,9,1
160931,11,2
160931,10,3
160931,0,4
160931,4,5
160931,1,6
160931,5,7
160931,12,10
160931,15,11
160931,8,12
160931,2,13
160931,13,15
131823,4,0
131823,10,1
131823,5,2
131823,14,3
131823,2,4
131823,6,5
131823,15,6
131823,3,7
131823,11,10
131823,12,11
131823,9,12
131823,0,13
131823,8,15
198451,8,0
198451,2,1
198451,9,2
198451,12,3
198451,10,4
198451,6,5
198451,3,6
198451,5,7
198451,13,10
198451,11,11
198451,4,12
198451,15,13
198451,1,15
192540,3,0
192540,0,1
192540,4,2
192540,15,3
192540,6,4
192540,12,5
192540,10,6
192540,1,7
192540,7,10
192540,9,11
192540,13,12
192540,2,13
192540,5,15
285446,3,0
285446,7,1
285446,10,2
285446,12,3
285446,0,4
285446,6,5
285446,4,6
285446,13,7
285446,14,10
285446,5,11
285446,1,12
285446,2,13
285446,9,15
239944,4,0
239944,10,1
239944,7,2
239944,1,3
239944,2,4
239944,0,5
239944,15,6
239944,5,7
239944,8,10
239944,6,11
239944,11,12
239944,13,13
239944,14,15
156536,1,0
156536,12,1
156536,2,2
156536,6,3
156536,4,4
156536,15,5
156536,9,6
156536,8,7
156536,0,10
156536,10,11
156536,14,12
156536,13,13
156536,5,15
214423,8,0
214423,6,1
214423,2,2
214423,10,3
214423,13,4
214423,15,5
214423,7,6
214423,11,7
214423,5,10
214423,9,11
214423,3,12
214423,4,13
214423,1,15
152427,15,0
152427,4,1
152427,2,2
152427,5,3
152427,0,4
152427,3,5
152427,8,6
152427,10,7
152427,14,10
152427,7,11
152427,1,12
152427,12,13
152427,13,15
211720,14,0
211720,11,1
211720,15,2
211720,1,3
211720,4,4
211720,2,5
211720,10,6
211720,12,7
211720,3,10
211720,6,11
211720,8,12
211720,5,13
211720,9,15
146432,9,0
146432,1,1
146432,4,2
146432,10,3
146432,6,4
146432,14,5
146432,3,6
146432,0,7
146432,11,10
146432,15,11
146432,12,12
146432,7,13
146432,13,15
695768,9,0
695768,12,1
695768,0,2
695768,11,3
695768,15,4
695768,2,5
695768,5,6
695768,8,7
695768,14,10
695768,1,11
695768,10,12
695768,6,13
695768,4,15
107018,12,0
107018,5,1
107018,10,2
107018,14,3
107018,15,4
107018,1,5
107018,9,6
107018,13,7
107018,11,10
107018,3,11
107018,6,12
107018,0,13
107018,7,15
208125,6,0
208125,11,1
208125,0,2
208125,15,3
208125,9,4
208125,14,5
208125,5,6
208125,3,7
208125,7,10
208125,2,11
208125,4,12
208125,1,13
208125,13,15
561444,3,0
561444,7,1
561444,12,2
561444,11,3
561444,8,4
561444,13,5
561444,5,6
561444,4,7
561444,6,10
561444,10,11
561444,15,12
561444,1,13
561444,9,15
803240,4,0
803240,9,1
803240,5,2
803240,7,3
803240,1,4
803240,0,5
803240,15,6
803240,10,7
803240,2,10
803240,6,11
803240,12,12
803240,11,13
803240,14,15
548250,1,0
548250,4,1
548250,7,2
548250,3,3
548250,5,4
548250,6,5
548250,12,6
548250,15,7
548250,2,10
548250,13,11
548250,14,12
548250,11,13
548250,10,15
878776,9,0
878776,15,1
878776,10,2
878776,11,3
878776,2,4
878776,8,5
878776,6,6
878776,13,7
878776,4,10
878776,14,11
878776,1,12
878776,7,13
878776,5,15
654754,0,0
654754,12,1
654754,15,2
654754,7,3
654754,9,4
654754,14,5
654754,4,6
654754,13,7
654754,3,10
654754,2,11
654754,10,12
654754,5,13
654754,11,15
190031,12,0
190031,10,1
190031,8,2
190031,5,3
190031,0,4
190031,3,5
190031,1,6
190031,4,7
190031,14,10
190031,2,11
190031,9,12
190031,6,13
190031,13,15
105923,0,0
105923,5,1
105923,13,2
105923,8,3
105923,10,4
105923,14,5
105923,3,6
105923,12,7
105923,7,10
105923,2,11
105923,4,12
105923,9,13
105923,15,15
567052,5,0
567052,13,1
567052,8,2
567052,12,3
567052,4,4
567052,2,5
567052,10,6
567052,15,7
567052,7,10
567052,11,11
567052,14,12
567052,0,13
567052,6,15
100206,4,0
100206,3,1
100206,8,2
100206,10,3
100206,9,4
100206,7,5
100206,2,6
100206,15,7
100206,11,10
100206,13,11
100206,12,12
100206,6,13
100206,1,15
687163,9,0
687163,6,1
687163,5,2
687163,11,3
687163,4,4
687163,10,5
687163,14,6
687163,15,7
687163,0,10
687163,7,11
687163,13,12
687163,1,13
687163,3,15
887373,9,0
887373,8,1
887373,10,2
887373,6,3
887373,0,4
887373,2,5
887373,13,6
887373,12,7
887373,4,10
887373,5,11
887373,15,12
887373,11,13
887373,3,15
186040,15,0
186040,7,1
186040,12,2
186040,6,3
186040,3,4
186040,9,5
186040,10,6
186040,1,7
186040,5,10
186040,13,11
186040,11,12
186040,4,13
186040,0,15
126325,9,0
126325,5,1
126325,4,2
126325,3,3
126325,0,4
126325,13,5
126325,11,6
126325,2,7
126325,14,10
126325,12,11
126325,1,12
126325,6,13
126325,10,15
246133,11,0
246133,2,1
246133,13,2
246133,6,3
246133,3,4
246133,7,5
246133,14,6
246133,10,7
246133,8,10
246133,15,11
246133,5,12
246133,1,13
246133,9,15
138130,1,0
138130,3,1
138130,11,2
138130,6,3
138130,7,4
138130,8,5
138130,10,6
138130,2,7
138130,5,10
138130,14,11
138130,4,12
138130,12,13
138130,0,15
737960,7,0
737960,5,1
737960,11,2
737960,1,3
737960,8,4
737960,2,5
737960,0,6
737960,6,7
737960,15,10
737960,14,11
737960,10,12
737960,4,13
737960,3,15
114823,12,0
114823,1,1
114823,8,2
114823,14,3
114823,9,4
114823,0,5
114823,3,6
114823,5,7
114823,4,10
114823,7,11
114823,15,12
114823,11,13
114823,13,15
198249,10,0
198249,0,1
198249,15,2
198249,5,3
198249,4,4
198249,6,5
198249,14,6
198249,8,7
198249,3,10
198249,11,11
198249,7,12
198249,12,13
198249,9,15
186848,2,0
186848,3,1
186848,12,2
186848,0,3
186848,9,4
186848,5,5
186848,14,6
186848,8,7
186848,6,10
186848,13,11
186848,11,12
186848,7,13
186848,4,15
996782,11,0
996782,0,1
996782,10,2
996782,13,3
996782,15,4
996782,8,5
996782,1,6
996782,7,7
996782,2,10
996782,14,11
996782,6,12
996782,3,13
996782,9,15
759869,14,0
759869,3,1
759869,5,2
759869,2,3
759869,9,4
759869,10,5
759869,0,6
759869,6,7
759869,12,10
759869,8,11
759869,1,12
759869,13,13
759869,7,15
105014,14,0
105014,6,1
105014,2,2
105014,15,3
105014,4,4
105014,0,5
105014,3,6
105014,13,7
105014,11,10
105014,10,11
105014,1,12
105014,5,13
105014,9,15
152831,9,0
152831,12,1
152831,14,2
152831,1,3
152831,15,4
152831,4,5
152831,11,6
152831,7,7
152831,10,10
152831,13,11
152831,8,12
152831,5,13
152831,0,15
206525,5,0
206525,2,1
206525,11,2
206525,7,3
206525,15,4
206525,13,5
206525,12,6
206525,8,7
206525,4,10
206525,0,11
206525,14,12
206525,10,13
206525,1,15
189349,10,0
189349,8,1
189349,9,2
189349,2,3
189349,0,4
189349,14,5
189349,3,6
189349,6,7
189349,11,10
189349,5,11
189349,4,12
189349,15,13
189349,13,15
547046,3,0
547046,13,1
547046,6,2
547046,12,3
547046,7,4
547046,0,5
547046,5,6
547046,11,7
547046,8,10
547046,2,11
547046,4,12
547046,1,13
547046,9,15
141422,1,0
141422,12,1
141422,14,2
141422,3,3
141422,0,4
141422,13,5
141422,2,6
141422,6,10
141422,5,11
141422,7,12
141422,10,13
141422,11,15
559457,0,0
559457,6,1
559457,10,2
559457,7,3
559457,3,4
559457,13,5
559457,4,6
559457,2,7
559457,1,10
559457,11,11
559457,12,12
559457,5,13
559457,8,15
492754,8,0
492754,5,1
492754,7,2
492754,12,3
492754,14,4
492754,1,5
492754,3,6
492754,2,7
492754,13,10
492754,9,11
492754,11,12
492754,0,13
492754,10,15
904044,4,0
904044,10,1
904044,13,2
904044,14,3
904044,7,4
904044,8,5
904044,15,6
904044,9,7
904044,0,10
904044,1,11
904044,11,12
904044,6,13
904044,12,15
206222,12,0
206222,13,1
206222,3,2
206222,7,3
206222,2,4
206222,11,5
206222,4,6
206222,15,7
206222,9,10
206222,5,11
206222,8,12
206222,1,13
206222,14,15
161327,11,0
161327,12,1
161327,15,2
161327,3,3
161327,7,4
161327,6,5
161327,0,6
161327,8,7
161327,2,10
161327,9,11
161327,10,12
161327,14,13
161327,13,15
744553,12,0
744553,0,1
744553,4,2
744553,15,3
744553,7,4
744553,10,5
744553,6,6
744553,5,7
744553,3,10
744553,8,11
744553,13,12
744553,2,13
744553,9,15
590047,6,0
590047,11,1
590047,2,2
590047,9,3
590047,15,4
590047,8,5
590047,14,6
590047,3,7
590047,7,10
590047,0,11
590047,13,12
590047,5,13
590047,1,15
150726,5,0
150726,15,1
150726,12,2
150726,11,3
150726,8,4
150726,9,5
150726,7,6
150726,2,7
150726,13,10
150726,1,11
150726,14,12
150726,4,13
150726,0,15
122317,0,0
122317,11,1
122317,9,2
122317,3,3
122317,8,4
122317,2,5
122317,7,6
122317,6,7
122317,4,10
122317,5,11
122317,12,12
122317,1,13
122317,13,15
793465,10,0
793465,14,1
793465,12,2
793465,1,3
793465,3,4
793465,8,5
793465,4,6
793465,15,7
793465,6,10
793465,11,11
793465,7,12
793465,5,13
793465,0,15
202820,9,0
202820,6,1
202820,13,2
202820,1,3
202820,4,4
202820,7,5
202820,14,6
202820,2,7
202820,10,10
202820,11,11
202820,8,12
202820,5,13
202820,0,15
237334,3,0
237334,7,1
237334,11,2
237334,2,3
237334,9,4
237334,14,5
237334,6,6
237334,15,7
237334,1,10
237334,12,11
237334,13,12
237334,10,13
237334,5,15
148840,3,0
148840,7,1
148840,4,2
148840,14,3
148840,11,4
148840,6,5
148840,2,6
148840,15,7
148840,1,10
148840,0,11
148840,9,12
148840,13,13
148840,12,15
173738,4,0
173738,14,1
173738,7,2
173738,0,3
173738,6,4
173738,13,5
173738,10,6
173738,12,7
173738,8,10
173738,2,11
173738,9,12
173738,1,13
173738,15,15
159138,14,0
159138,3,1
159138,8,2
159138,15,3
159138,12,4
159138,2,5
159138,0,6
159138,9,7
159138,5,10
159138,13,11
159138,7,12
159138,1,13
159138,10,15
200917,11,0
200917,7,1
200917,3,2
200917,4,3
200917,10,4
200917,9,5
200917,0,6
200917,2,7
200917,12,10
200917,5,11
200917,1,12
200917,6,13
200917,14,15
139637,10,0
139637,7,1
139637,2,2
139637,5,3
139637,4,4
139637,11,5
139637,1,6
139637,8,7
139637,14,10
139637,12,11
139637,15,12
139637,0,13
139637,13,15
346137,8,0
346137,12,1
346137,6,2
346137,14,3
346137,9,4
346137,7,5
346137,0,6
346137,15,7
346137,2,10
346137,4,11
346137,5,12
346137,11,13
346137,3,15
356948,9,0
356948,12,1
356948,5,2
356948,4,3
356948,15,4
356948,13,5
356948,10,6
356948,3,7
356948,8,10
356948,11,11
356948,0,12
356948,14,13
356948,1,15
200210,14,0
200210,1,1
200210,3,2
200210,9,3
200210,13,4
200210,5,5
200210,7,6
200210,2,7
200210,0,10
200210,4,11
200210,12,12
200210,8,13
200210,10,15
180836,13,0
180836,6,1
180836,5,2
180836,4,3
180836,8,4
180836,11,5
180836,0,6
180836,9,7
180836,2,10
180836,10,11
180836,1,12
180836,12,13
180836,14,15
157437,11,0
157437,15,1
157437,9,2
157437,3,3
157437,6,4
157437,0,5
157437,13,6
157437,5,7
157437,12,10
157437,2,11
157437,1,12
157437,4,13
157437,10,15
869472,8,0
869472,11,1
869472,12,2
869472,7,3
869472,0,4
869472,14,5
869472,10,6
869472,2,7
869472,13,10
869472,4,11
869472,6,12
869472,15,13
869472,5,15
123824,0,0
123824,2,1
123824,3,2
123824,6,3
123824,12,4
123824,14,5
123824,8,6
123824,7,7
123824,11,10
123824,9,11
123824,13,12
123824,5,13
123824,1,15
748662,8,0
748662,9,1
748662,14,2
748662,12,3
748662,13,4
748662,11,5
748662,15,6
748662,3,7
748662,0,10
748662,6,11
748662,7,12
748662,4,13
748662,10,15
212419,15,0
212419,11,1
212419,1,2
212419,0,3
212419,8,4
212419,2,5
212419,4,6
212419,5,7
212419,9,10
212419,6,11
212419,3,12
212419,12,13
212419,7,15
133928,1,0
133928,15,1
133928,9,2
133928,12,3
133928,4,4
133928,7,5
133928,0,6
133928,8,7
133928,10,10
133928,5,11
133928,6,12
133928,3,13
133928,14,15
149741,6,0
149741,3,1
149741,1,2
149741,14,3
149741,9,4
149741,7,5
149741,8,6
149741,2,7
149741,4,10
149741,12,11
149741,13,12
149741,11,13
149741,5,15
724446,8,0
724446,4,1
724446,12,2
724446,5,3
724446,11,4
724446,9,5
724446,14,6
724446,6,7
724446,15,10
724446,13,11
724446,1,12
724446,3,13
724446,7,15
685058,9,0
685058,7,1
685058,15,2
685058,1,3
685058,8,4
685058,5,5
685058,0,6
685058,6,7
685058,2,10
685058,3,11
685058,14,12
685058,10,13
685058,13,15
524135,15,0
524135,12,1
524135,9,2
524135,3,3
524135,1,4
524135,7,5
524135,13,6
524135,14,7
524135,4,10
524135,11,11
524135,6,12
524135,0,13
524135,8,15
175742,13,0
175742,1,1
175742,4,2
175742,14,3
175742,11,4
175742,9,5
175742,0,6
175742,10,7
175742,5,10
175742,6,11
175742,2,12
175742,3,13
175742,8,15
927359,6,0
927359,7,1
927359,5,2
927359,15,3
927359,8,4
927359,11,5
927359,12,6
927359,13,7
927359,4,10
927359,10,11
927359,0,12
927359,9,13
927359,3,15
151728,0,0
151728,12,1
151728,13,2
151728,5,3
151728,2,4
151728,9,5
151728,8,6
151728,6,7
151728,14,10
151728,10,11
151728,7,12
151728,11,13
151728,4,15
130821,0,0
130821,3,1
130821,2,2
130821,15,3
130821,6,4
130821,5,5
130821,11,6
130821,7,7
130821,12,10
130821,8,11
130821,1,12
130821,13,13
130821,4,15
110007,2,0
110007,15,1
110007,4,2
110007,8,3
110007,10,4
110007,12,5
110007,13,6
110007,14,7
110007,7,10
110007,0,11
110007,11,12
110007,9,13
110007,5,15
748258,14,0
748258,11,1
748258,10,2
748258,7,3
748258,12,4
748258,15,5
748258,9,6
748258,5,7
748258,13,10
748258,2,11
748258,1,12
748258,4,13
748258,3,15
145127,5,0
145127,2,1
145127,7,2
145127,11,3
145127,4,4
145127,14,5
145127,6,6
145127,0,7
145127,12,10
145127,9,11
145127,3,12
145127,13,13
145127,15,15
387959,9,0
387959,5,1
387959,7,2
387959,2,3
387959,13,4
387959,12,5
387959,15,6
387959,10,7
387959,11,11
387959,0,12
387959,3,13
387959,8,15
580347,9,0
580347,7,1
580347,1,2
580347,11,3
580347,15,4
580347,2,5
580347,0,6
580347,13,7
580347,10,10
580347,8,11
580347,3,12
580347,14,13
580347,5,15
728454,5,0
728454,14,1
728454,0,2
728454,7,3
728454,3,4
728454,8,5
728454,10,6
728454,11,7
728454,12,10
728454,13,11
728454,15,12
728454,4,13
728454,2,15
101915,10,0
101915,14,1
101915,5,2
101915,0,3
101915,15,4
101915,1,5
101915,9,6
101915,11,7
101915,13,10
101915,6,11
101915,12,12
101915,2,13
101915,8,15
104012,8,0
104012,2,1
104012,15,2
104012,9,3
104012,4,4
104012,10,5
104012,13,6
104012,5,7
104012,1,10
104012,7,11
104012,11,12
104012,6,13
104012,3,15
211922,2,0
211922,11,1
211922,3,2
211922,15,3
211922,6,4
211922,4,5
211922,14,6
211922,0,7
211922,9,10
211922,8,11
211922,1,12
211922,12,13
211922,7,15
108222,13,0
108222,14,1
108222,2,2
108222,5,3
108222,11,4
108222,7,5
108222,15,6
108222,3,7
108222,12,10
108222,9,11
108222,8,12
108222,10,13
108222,1,15
456346,8,0
456346,7,1
456346,1,2
456346,6,3
456346,3,4
456346,5,5
456346,4,6
456346,0,7
456346,10,10
456346,12,11
456346,11,12
456346,14,13
456346,9,15
209127,10,0
209127,8,1
209127,9,2
209127,14,3
209127,7,4
209127,2,5
209127,5,6
209127,12,7
209127,4,10
209127,11,11
209127,0,12
209127,1,13
209127,3,15
151829,9,0
151829,4,1
151829,2,2
151829,0,3
151829,6,4
151829,1,5
151829,12,6
151829,5,7
151829,10,10
151829,13,11
151829,11,12
151829,15,13
151829,14,15
201111,0,0
201111,3,1
201111,9,2
201111,5,3
201111,14,4
201111,1,5
201111,6,6
201111,10,7
201111,2,10
201111,7,11
201111,13,12
201111,8,13
201111,11,15
202113,4,0
202113,2,1
202113,0,2
202113,7,3
202113,3,4
202113,14,5
202113,6,6
202113,13,7
202113,15,10
202113,1,11
202113,11,13
202113,5,15
128935,6,0
128935,15,1
128935,12,2
128935,3,3
128935,2,4
128935,4,5
128935,13,6
128935,14,7
128935,1,10
128935,11,11
128935,9,12
128935,5,13
128935,10,15
773257,15,0
773257,11,1
773257,6,2
773257,14,3
773257,5,4
773257,9,5
773257,1,6
773257,3,7
773257,8,10
773257,2,11
773257,13,12
773257,4,13
773257,7,15
397760,3,0
397760,9,1
397760,14,2
397760,0,3
397760,5,4
397760,4,5
397760,2,6
397760,10,7
397760,1,11
397760,6,12
397760,13,13
397760,15,15
162733,0,0
162733,4,1
162733,12,2
162733,2,3
162733,6,4
162733,3,5
162733,8,6
162733,13,7
162733,5,10
162733,1,11
162733,14,12
162733,15,13
162733,11,15
531536,11,0
531536,7,1
531536,3,2
531536,13,3
531536,4,4
531536,15,5
531536,5,6
531536,9,7
531536,12,10
531536,2,11
531536,6,12
531536,1,13
531536,0,15
395958,15,0
395958,14,1
395958,8,2
395958,2,3
395958,4,4
395958,7,5
395958,0,6
395958,10,7
395958,6,10
395958,3,11
395958,12,12
395958,1,13
395958,9,15
151324,13,0
151324,7,1
151324,9,2
151324,15,3
151324,2,4
151324,3,5
151324,6,6
151324,1,7
151324,8,10
151324,14,11
151324,0,12
151324,4,13
151324,12,15
933253,6,0
933253,10,1
933253,14,2
933253,8,3
933253,12,4
933253,5,5
933253,3,6
933253,0,7
933253,13,10
933253,2,11
933253,15,12
933253,11,13
933253,4,15
172130,10,0
172130,8,1
172130,1,2
172130,2,3
172130,7,4
172130,0,5
172130,9,6
172130,6,7
172130,11,10
172130,14,11
172130,4,12
172130,12,13
172130,13,15
406432,10,0
406432,5,1
406432,0,2
406432,1,3
406432,15,4
406432,3,5
406432,6,6
406432,13,7
406432,7,10
406432,14,11
406432,4,12
406432,11,13
406432,9,15
171330,2,0
171330,4,1
171330,12,2
171330,8,3
171330,3,4
171330,10,5
171330,6,6
171330,15,7
171330,0,10
171330,9,11
171330,14,12
171330,7,13
171330,11,15
146331,12,0
146331,1,1
146331,4,2
146331,6,3
146331,11,4
146331,14,5
146331,3,6
146331,15,7
146331,7,10
146331,5,11
146331,2,12
146331,0,13
146331,8,15
870861,10,0
870861,15,1
870861,11,2
870861,0,3
870861,5,4
870861,2,5
870861,1,6
870861,8,7
870861,3,11
870861,4,12
870861,12,13
870861,6,15
680250,7,0
680250,9,1
680250,11,2
680250,5,3
680250,15,4
680250,4,5
680250,0,6
680250,10,7
680250,13,10
680250,12,11
680250,3,12
680250,8,13
680250,2,15
957974,8,0
957974,13,1
957974,7,2
957974,14,3
957974,9,4
957974,2,5
957974,10,6
957974,4,7
957974,3,10
957974,12,11
957974,6,12
957974,15,13
957974,5,15
124220,6,0
124220,8,1
124220,0,2
124220,12,3
124220,3,4
124220,14,5
124220,5,6
124220,1,7
124220,13,10
124220,15,11
124220,4,12
124220,7,13
124220,10,15
127933,10,0
127933,0,1
127933,6,2
127933,3,3
127933,1,4
127933,5,5
127933,14,6
127933,13,7
127933,9,10
127933,12,11
127933,15,12
127933,11,13
127933,8,15
917558,13,0
917558,2,1
917558,15,2
917558,4,3
917558,8,4
917558,1,5
917558,11,6
917558,3,7
917558,7,10
917558,9,11
917558,5,12
917558,6,13
917558,14,15
727654,2,0
727654,1,1
727654,10,2
727654,6,3
727654,3,4
727654,8,5
727654,0,6
727654,9,7
727654,13,10
727654,7,11
727654,5,12
727654,11,13
727654,14,15
119732,14,0
119732,9,1
119732,3,2
119732,12,3
119732,11,4
119732,5,5
119732,10,6
119732,0,7
119732,1,10
119732,13,11
119732,6,12
119732,7,13
119732,4,15
872158,15,0
872158,12,1
872158,13,2
872158,14,3
872158,9,4
872158,7,5
872158,8,6
872158,6,7
872158,5,10
872158,10,11
872158,1,12
872158,0,13
872158,3,15
133827,15,0
133827,7,1
133827,8,2
133827,0,3
133827,1,4
133827,11,5
133827,12,6
133827,14,7
133827,6,10
133827,10,11
133827,5,12
133827,13,13
133827,2,15
562446,9,0
562446,11,1
562446,6,2
562446,13,3
562446,5,4
562446,3,5
562446,10,6
562446,1,7
562446,0,10
562446,8,11
562446,12,12
562446,2,13
562446,15,15
171431,6,0
171431,3,1
171431,12,2
171431,9,3
171431,7,4
171431,4,5
171431,2,6
171431,0,7
171431,1,10
171431,8,11
171431,14,12
171431,5,13
171431,10,15
725751,0,0
725751,13,1
725751,6,2
725751,12,3
725751,14,4
725751,11,5
725751,2,6
725751,1,7
725751,3,10
725751,15,11
725751,4,12
725751,8,13
725751,5,15
135528,12,0
135528,11,1
135528,2,2
135528,10,3
135528,14,4
135528,4,5
135528,0,6
135528,1,7
135528,9,10
135528,5,11
135528,3,12
135528,13,13
135528,15,15
905147,12,0
905147,0,1
905147,15,2
905147,14,3
905147,1,4
905147,2,5
905147,9,6
905147,3,7
905147,5,10
905147,13,11
905147,6,12
905147,11,13
905147,10,15
257542,10,0
257542,7,1
257542,12,2
257542,2,3
257542,9,4
257542,15,5
257542,0,6
257542,1,7
257542,11,10
257542,4,11
257542,13,12
257542,8,13
257542,3,15
211821,4,0
211821,3,1
211821,5,2
211821,2,3
211821,10,4
211821,12,5
211821,7,6
211821,13,7
211821,8,10
211821,14,11
211821,11,12
211821,1,13
211821,9,15
896879,3,0
896879,12,1
896879,5,2
896879,9,3
896879,0,4
896879,14,5
896879,4,6
896879,6,7
896879,10,10
896879,8,11
896879,15,12
896879,11,13
896879,7,15
774663,8,0
774663,0,1
774663,9,2
774663,7,3
774663,5,4
774663,15,5
774663,13,6
774663,1,7
774663,6,10
774663,14,11
774663,12,12
774663,11,13
774663,2,15
380036,0,0
380036,9,1
380036,12,2
380036,11,3
380036,15,4
380036,10,5
380036,8,6
380036,6,7
380036,5,10
380036,3,11
380036,13,12
380036,4,13
380036,7,15
112819,6,0
112819,5,1
112819,10,2
112819,4,3
112819,2,4
112819,9,5
112819,8,6
112819,14,7
112819,0,10
112819,15,11
112819,1,12
112819,12,13
112819,13,15
837964,4,0
837964,7,1
837964,0,2
837964,9,3
837964,13,4
837964,1,5
837964,15,6
837964,10,7
837964,5,10
837964,14,11
837964,11,12
837964,8,13
837964,6,15
760551,13,0
760551,15,1
760551,2,2
760551,14,3
760551,10,4
760551,9,5
760551,6,6
760551,1,7
760551,3,10
760551,11,11
760551,4,12
760551,7,13
760551,0,15
286650,3,0
286650,10,1
286650,12,2
286650,4,3
286650,15,4
286650,5,5
286650,2,6
286650,14,7
286650,0,10
286650,6,11
286650,7,12
286650,13,13
286650,1,15
195647,6,0
195647,15,1
195647,8,2
195647,12,3
195647,1,4
195647,14,5
195647,0,6
195647,9,7
195647,4,10
195647,3,11
195647,10,13
195647,13,15
802844,15,0
802844,4,1
802844,0,2
