subject_id,subject_cluster,ref_cluster
597869,3,5
597869,2,6
597869,0,7
597869,6,8
597869,4,9
597869,5,10
597869,11,11
239944,6,0
239944,4,1
239944,1,2
239944,3,4
239944,11,5
239944,10,6
239944,0,8
239944,5,9
239944,8,10
239944,2,11
160931,0,0
160931,11,1
160931,1,2
160931,7,4
160931,3,5
160931,10,6
160931,4,7
160931,9,8
160931,6,9
160931,5,10
160931,8,11
198451,9,0
198451,2,1
198451,0,2
198451,10,4
198451,8,5
198451,6,6
198451,1,7
198451,3,8
198451,4,9
198451,5,10
198451,7,11
131823,0,0
131823,4,1
131823,2,2
131823,10,3
131823,1,4
131823,11,5
131823,3,6
131823,6,7
131823,8,8
131823,9,9
131823,5,10
131823,7,11
285446,5,0
285446,4,1
285446,0,2
285446,3,3
285446,7,4
285446,10,5
285446,1,6
285446,11,7
285446,2,8
285446,8,10
285446,6,11
146432,6,0
146432,5,1
146432,10,2
146432,8,3
146432,1,4
146432,0,5
146432,3,6
146432,7,7
146432,2,8
146432,9,9
146432,11,10
146432,4,11
156536,4,0
156536,2,1
156536,8,2
156536,5,3
156536,3,4
156536,10,5
156536,0,6
156536,1,7
156536,6,8
156536,7,9
156536,9,10
156536,11,11
107018,4,0
107018,1,1
107018,10,2
107018,8,4
107018,11,5
107018,7,6
107018,0,7
107018,6,8
107018,2,9
107018,3,10
107018,5,11
214423,6,0
214423,0,1
214423,11,2
214423,9,4
214423,3,5
214423,4,6
214423,10,7
214423,2,8
214423,7,9
214423,8,10
214423,5,11
190031,11,0
190031,8,1
190031,3,2
190031,6,4
190031,7,5
190031,9,6
190031,2,7
190031,5,9
190031,10,10
190031,0,11
803240,8,0
803240,5,1
803240,4,2
803240,2,4
803240,6,5
803240,0,6
803240,7,7
803240,3,8
803240,11,9
803240,9,10
803240,1,11
548250,2,0
548250,3,1
548250,6,2
548250,10,3
548250,8,4
548250,1,5
548250,4,6
548250,9,7
548250,7,8
548250,11,9
548250,5,10
548250,0,11
208125,11,0
208125,9,1
208125,4,2
208125,6,3
208125,10,4
208125,3,5
208125,7,6
208125,8,7
208125,1,8
208125,2,9
208125,0,10
208125,5,11
211720,2,0
211720,0,1
211720,8,2
211720,3,4
211720,1,5
211720,6,6
211720,4,7
211720,7,8
211720,11,10
211720,9,11
695768,4,0
695768,9,1
695768,11,2
695768,2,4
695768,7,5
695768,10,6
695768,0,8
695768,1,10
695768,6,11
654754,6,0
654754,4,1
654754,7,2
654754,11,4
654754,9,5
654754,10,6
654754,3,7
654754,5,8
654754,8,9
654754,1,10
654754,0,11
105923,3,0
105923,2,1
105923,1,2
105923,6,4
105923,0,5
105923,4,6
105923,7,7
105923,10,8
105923,5,9
105923,11,10
105923,9,11
152427,8,0
152427,10,1
152427,7,2
152427,4,3
152427,2,4
152427,9,5
152427,5,6
152427,3,7
152427,11,8
152427,6,10
152427,1,11
687163,0,0
687163,9,1
687163,7,2
687163,8,4
687163,6,5
687163,4,6
687163,10,7
687163,3,8
687163,11,9
687163,5,10
687163,1,11
567052,2,0
567052,6,1
567052,5,2
567052,10,4
567052,3,5
567052,4,6
567052,8,7
567052,0,9
567052,1,10
567052,11,11
887373,1,0
887373,4,1
887373,0,2
887373,10,3
887373,6,4
887373,3,5
887373,5,6
887373,8,7
887373,2,9
887373,11,10
887373,7,11
878776,5,0
878776,9,1
878776,10,2
878776,1,3
878776,6,4
878776,4,5
878776,0,6
878776,8,7
878776,2,8
878776,3,9
878776,7,10
878776,11,11
561444,5,0
561444,8,1
561444,10,2
561444,7,3
561444,9,4
561444,1,5
561444,11,6
561444,3,8
561444,2,10
561444,4,11
186040,10,0
186040,0,1
186040,11,2
186040,5,4
186040,6,5
186040,8,6
186040,3,8
186040,1,10
186040,2,11
114823,7,0
114823,0,1
114823,1,2
114823,2,3
114823,8,4
114823,11,5
114823,3,6
114823,5,7
114823,10,8
114823,6,10
114823,4,11
126325,5,0
126325,3,1
126325,0,2
126325,7,4
126325,10,5
126325,2,6
126325,1,7
126325,11,9
126325,8,10
126325,6,11
100206,7,0
100206,5,1
100206,10,2
100206,3,3
100206,8,4
100206,2,5
100206,6,6
100206,1,7
100206,9,8
100206,11,9
100206,4,10
100206,0,11
186848,0,1
186848,1,2
186848,6,4
186848,11,5
186848,8,6
186848,3,7
186848,2,8
186848,9,9
186848,4,10
186848,7,11
198249,7,0
198249,10,1
198249,9,2
198249,6,4
198249,3,5
198249,4,6
198249,8,7
198249,11,8
198249,5,10
198249,0,11
246133,6,0
246133,11,1
246133,9,2
246133,3,4
246133,8,5
246133,1,6
246133,5,7
246133,7,8
246133,4,10
246133,10,11
737960,9,0
737960,11,1
737960,8,2
737960,1,3
737960,10,4
737960,7,5
737960,2,6
737960,3,7
737960,4,8
737960,5,10
737960,0,11
759869,6,0
759869,9,1
759869,0,2
759869,1,3
759869,11,4
759869,4,5
759869,3,6
759869,2,7
759869,8,8
759869,7,10
759869,10,11
189349,9,0
189349,3,1
189349,10,2
189349,2,3
189349,0,4
189349,4,5
189349,7,6
189349,6,7
189349,5,8
189349,8,10
189349,1,11
996782,8,0
996782,11,1
996782,10,2
996782,9,3
996782,6,4
996782,3,5
996782,0,6
996782,2,7
996782,7,8
996782,4,9
996782,1,10
996782,5,11
138130,3,0
138130,10,1
138130,11,2
138130,5,4
138130,9,5
138130,7,6
138130,4,7
138130,2,10
138130,0,11
152831,1,0
152831,2,1
152831,7,2
152831,8,4
152831,6,5
152831,4,6
152831,10,7
152831,9,8
152831,0,9
152831,3,10
152831,11,11
105014,7,0
105014,4,1
105014,9,2
105014,10,3
105014,0,4
105014,11,5
105014,2,6
105014,6,7
105014,8,8
105014,3,9
105014,5,10
105014,1,11
547046,9,0
547046,4,1
547046,8,2
547046,5,3
547046,0,4
547046,2,5
547046,11,6
547046,3,8
547046,7,9
547046,1,10
547046,10,11
141422,6,0
141422,9,1
141422,5,2
141422,10,4
141422,3,5
141422,0,6
141422,4,7
141422,8,8
141422,11,10
141422,2,11
206222,4,0
206222,11,1
206222,7,2
206222,2,3
206222,9,4
206222,3,5
206222,5,6
206222,1,8
206222,0,9
206222,8,10
206222,6,11
148840,5,0
148840,8,1
148840,11,2
148840,7,4
148840,2,5
148840,0,6
148840,1,7
148840,3,8
148840,9,9
148840,6,10
148840,10,11
492754,6,1
492754,1,2
492754,3,3
492754,8,4
492754,7,5
492754,2,6
492754,0,7
492754,4,8
492754,10,9
492754,9,11
206525,5,0
206525,8,1
206525,7,2
206525,9,4
206525,10,5
206525,0,6
206525,11,7
206525,4,8
206525,1,9
206525,2,10
206525,3,11
904044,5,0
904044,0,1
904044,3,2
904044,7,4
904044,1,5
904044,10,6
904044,11,7
904044,4,8
904044,6,10
161327,6,0
161327,7,1
161327,1,2
161327,2,4
161327,0,5
161327,9,6
161327,4,7
161327,3,8
161327,11,9
161327,8,10
161327,5,11
559457,10,0
559457,0,1
559457,11,2
559457,8,3
559457,7,4
559457,5,5
559457,9,6
559457,6,7
559457,1,8
559457,3,9
559457,2,10
559457,4,11
793465,9,0
793465,1,1
793465,0,2
793465,4,3
793465,10,4
793465,6,5
793465,2,6
793465,5,7
793465,3,8
793465,7,10
793465,11,11
122317,9,0
122317,8,1
122317,6,2
122317,4,4
122317,11,5
122317,1,6
122317,5,7
122317,3,8
122317,7,9
122317,10,11
150726,3,0
150726,0,1
150726,7,2
150726,8,4
150726,10,5
150726,2,6
150726,6,7
150726,1,8
150726,11,9
150726,5,10
150726,4,11
744553,6,0
744553,2,1
744553,4,2
744553,3,4
744553,10,5
744553,11,6
744553,8,7
744553,9,8
744553,1,9
744553,5,11
237334,8,0
237334,7,1
237334,2,2
237334,3,3
237334,0,4
237334,6,5
237334,1,6
237334,9,7
237334,10,8
237334,5,9
237334,4,10
200917,9,0
200917,4,1
200917,5,2
200917,6,3
200917,1,4
200917,3,5
200917,7,6
200917,0,7
200917,2,9
200917,8,10
200917,11,11
202820,9,0
202820,11,1
202820,6,2
202820,5,4
202820,10,5
202820,8,6
202820,1,7
202820,7,8
202820,3,9
202820,0,11
590047,8,0
590047,10,1
590047,3,2
590047,5,4
590047,0,5
590047,4,6
590047,2,7
590047,11,8
590047,1,9
590047,7,10
590047,9,11
346137,7,0
346137,11,1
346137,5,2
346137,3,4
346137,4,5
346137,8,6
346137,10,7
346137,0,9
346137,1,10
346137,9,11
139637,4,0
139637,9,1
139637,6,2
139637,0,4
139637,7,5
139637,11,6
139637,8,7
139637,2,8
139637,10,9
139637,5,10
139637,3,11
356948,3,0
356948,8,1
356948,10,2
356948,9,4
356948,7,5
356948,4,6
356948,2,7
356948,0,8
356948,1,9
356948,11,10
356948,5,11
159138,9,0
159138,2,1
159138,8,2
159138,3,3
159138,1,4
159138,0,5
159138,4,6
159138,6,7
159138,10,8
159138,7,9
159138,5,10
159138,11,11
173738,0,0
173738,10,1
173738,5,2
173738,3,3
173738,1,4
173738,9,5
173738,6,6
173738,7,7
173738,4,8
173738,8,9
173738,2,10
173738,11,11
748662,10,0
748662,7,1
748662,3,2
748662,6,3
748662,1,4
748662,5,5
748662,4,6
748662,8,7
748662,11,10
748662,2,11
180836,9,0
180836,3,1
180836,5,2
180836,1,3
180836,10,4
180836,0,5
180836,6,6
180836,11,7
180836,2,8
180836,7,10
180836,4,11
200210,5,0
200210,8,1
200210,2,2
200210,0,3
200210,6,4
200210,9,5
200210,4,6
200210,3,7
200210,11,8
200210,1,9
200210,7,10
200210,10,11
212419,8,0
212419,5,1
212419,4,2
212419,2,4
212419,10,5
212419,9,6
212419,11,7
212419,3,8
212419,1,9
212419,6,10
212419,0,11
157437,5,0
157437,9,1
157437,10,2
157437,11,3
157437,3,4
157437,2,5
157437,6,6
157437,8,7
157437,1,8
157437,4,9
157437,7,10
157437,0,11
869472,7,0
869472,10,1
869472,3,2
869472,6,3
869472,8,4
869472,5,5
869472,0,6
869472,4,7
869472,1,8
869472,9,9
869472,11,10
869472,2,11
123824,3,0
123824,11,1
123824,7,2
123824,0,3
123824,1,4
123824,10,5
123824,6,6
123824,2,7
123824,8,8
123824,9,9
123824,4,10
123824,5,11
685058,11,0
685058,1,1
685058,3,2
685058,6,4
685058,4,5
685058,5,6
685058,9,7
685058,0,8
685058,7,9
685058,2,10
685058,8,11
149741,7,0
149741,8,1
149741,2,2
149741,5,4
149741,3,5
149741,10,6
149741,0,7
149741,11,8
149741,6,9
149741,1,10
149741,4,11
724446,0,0
724446,8,1
724446,7,2
724446,11,3
724446,3,4
724446,5,5
724446,6,6
724446,9,7
724446,1,8
724446,4,9
724446,2,10
724446,10,11
524135,6,0
524135,2,1
524135,11,2
524135,1,3
524135,3,4
524135,7,5
524135,4,6
524135,10,8
524135,8,9
524135,5,10
524135,9,11
133928,7,0
133928,10,1
133928,5,2
133928,3,3
133928,2,4
133928,9,5
133928,1,6
133928,11,7
133928,0,8
133928,4,9
133928,8,10
133928,6,11
748258,10,0
748258,2,1
748258,3,2
748258,8,4
748258,6,5
748258,11,6
748258,4,7
748258,9,8
748258,7,9
748258,0,10
748258,1,11
110007,7,0
110007,0,1
110007,1,2
110007,2,3
110007,4,4
110007,8,5
110007,10,6
110007,6,7
110007,3,8
110007,11,10
110007,5,11
175742,11,0
175742,10,1
175742,7,2
175742,2,3
175742,5,4
175742,6,5
175742,8,6
175742,1,7
175742,4,8
175742,9,9
175742,3,10
175742,0,11
130821,4,0
130821,6,1
130821,8,2
130821,7,4
130821,5,5
130821,3,6
130821,10,7
130821,2,8
130821,9,9
130821,1,10
130821,11,11
145127,8,0
145127,0,1
145127,2,2
145127,6,4
145127,3,5
145127,10,6
145127,11,7
145127,7,8
145127,4,9
145127,9,10
145127,1,11
927359,2,0
927359,0,1
927359,11,2
927359,8,4
927359,1,5
927359,5,6
927359,9,8
927359,3,9
927359,7,10
927359,4,11
580347,6,1
580347,9,2
580347,5,4
580347,4,5
580347,7,6
580347,2,7
580347,10,8
580347,1,9
580347,11,10
580347,8,11
387959,4,0
387959,5,1
387959,8,2
387959,6,3
387959,7,4
387959,11,5
387959,1,6
387959,0,7
387959,3,8
387959,9,9
387959,10,10
387959,2,11
151728,0,0
151728,6,1
151728,11,2
151728,7,3
151728,5,4
151728,2,5
151728,8,6
151728,9,7
151728,3,9
151728,10,10
151728,1,11
101915,7,0
101915,4,1
101915,11,2
101915,1,4
101915,8,5
101915,5,6
101915,0,7
101915,6,8
101915,2,9
101915,10,10
101915,9,11
728454,7,0
728454,0,1
728454,3,2
728454,5,4
728454,2,5
728454,11,6
728454,9,7
728454,10,8
728454,6,10
728454,4,11
104012,8,0
104012,0,1
104012,1,2
104012,5,4
104012,4,5
104012,2,6
104012,3,7
104012,6,10
104012,7,11
211922,3,0
211922,10,1
211922,6,2
211922,0,3
211922,8,4
211922,7,5
211922,5,6
211922,2,7
211922,4,8
211922,9,10
211922,11,11
209127,8,0
209127,9,1
209127,0,2
209127,3,3
209127,11,4
209127,6,5
209127,2,6
209127,5,7
209127,7,8
209127,10,10
201111,1,0
201111,6,1
201111,9,2
201111,2,3
201111,11,4
201111,8,5
201111,3,6
201111,0,7
201111,10,8
201111,5,9
201111,4,10
201111,7,11
456346,7,0
456346,4,1
456346,0,2
456346,5,3
456346,3,4
456346,6,5
456346,9,6
456346,11,7
456346,1,8
456346,10,9
456346,2,10
456346,8,11
108222,2,0
108222,11,1
108222,4,2
108222,0,3
108222,10,4
108222,5,5
108222,7,6
108222,9,7
108222,6,8
108222,8,10
108222,3,11
773257,7,0
773257,10,1
773257,3,2
773257,11,3
773257,6,4
773257,9,5
773257,0,6
773257,1,7
773257,4,8
773257,5,9
773257,8,10
773257,2,11
151829,11,0
151829,0,1
151829,10,2
151829,3,3
151829,5,4
151829,6,5
151829,2,6
151829,4,8
151829,7,10
151829,9,11
128935,4,0
128935,10,1
128935,5,2
128935,6,3
128935,7,4
128935,8,5
128935,0,6
128935,9,7
128935,3,8
128935,1,9
128935,2,10
128935,11,11
397760,2,0
397760,11,1
397760,8,2
397760,10,4
397760,7,5
397760,3,6
397760,5,7
397760,6,8
397760,0,10
397760,4,11
202113,7,0
202113,3,1
202113,8,2
202113,9,4
202113,4,5
202113,10,6
202113,2,7
202113,0,9
202113,6,10
202113,5,11
162733,2,0
162733,8,1
162733,10,2
162733,11,3
162733,3,4
162733,5,5
162733,6,6
162733,9,7
162733,1,8
162733,0,9
162733,4,10
162733,7,11
531536,1,0
531536,4,1
531536,2,2
531536,9,4
531536,0,5
531536,5,6
531536,10,7
531536,11,8
531536,7,9
531536,3,10
531536,8,11
870861,5,0
870861,0,1
870861,2,2
870861,8,4
870861,10,5
870861,1,6
870861,6,7
870861,7,8
870861,9,9
870861,11,10
870861,3,11
395958,0,0
395958,10,1
395958,5,2
395958,1,4
395958,7,5
395958,8,6
395958,6,7
395958,9,8
395958,11,9
395958,3,10
395958,4,11
172130,9,0
172130,6,1
172130,8,2
172130,5,4
172130,2,5
172130,7,6
172130,1,7
172130,0,8
172130,11,9
172130,10,10
172130,4,11
146331,7,0
146331,6,1
146331,8,2
146331,2,3
146331,0,4
146331,3,5
146331,5,6
146331,4,7
146331,11,8
146331,10,9
146331,9,10
146331,1,11
151324,3,0
151324,1,1
151324,2,2
151324,10,3
151324,9,4
151324,4,5
151324,7,6
151324,0,7
151324,5,8
151324,11,9
151324,6,10
151324,8,11
933253,7,0
933253,0,1
933253,8,2
933253,1,3
933253,11,4
933253,4,5
933253,10,6
933253,3,7
933253,9,8
933253,6,9
933253,5,10
933253,2,11
171330,9,0
171330,3,1
171330,2,2
171330,10,3
171330,5,4
171330,7,5
171330,8,6
171330,0,7
171330,4,8
171330,6,9
171330,1,10
171330,11,11
680250,10,0
680250,1,1
680250,11,2
680250,3,3
680250,2,4
680250,5,5
680250,7,6
680250,0,7
680250,6,8
680250,9,9
680250,4,10
680250,8,11
406432,1,0
406432,8,1
406432,6,2
406432,11,3
406432,7,4
406432,9,5
406432,5,6
406432,0,7
406432,2,8
406432,3,9
406432,10,10
406432,4,11
957974,1,1
957974,2,2
957974,6,4
957974,4,5
957974,10,6
957974,0,7
957974,8,8
957974,7,9
957974,11,10
957974,3,11
124220,8,0
124220,5,1
124220,10,2
124220,0,4
124220,3,5
124220,2,6
124220,1,7
124220,11,9
124220,9,10
124220,7,11
127933,1,0
127933,11,1
127933,6,2
127933,8,3
127933,0,4
127933,9,5
127933,5,6
127933,2,7
127933,7,8
127933,3,10
127933,10,11
727654,9,1
727654,10,2
727654,0,3
727654,5,4
727654,8,5
727654,2,6
727654,4,7
727654,3,8
727654,1,10
917558,8,0
917558,6,1
917558,10,2
917558,1,4
917558,4,5
917558,11,6
917558,3,7
917558,0,8
917558,5,9
917558,2,10
917558,9,11
171431,1,0
171431,10,1
171431,0,2
171431,2,4
171431,6,5
171431,3,6
171431,7,7
171431,11,8
171431,4,9
171431,9,10
171431,8,11
119732,9,0
119732,11,1
119732,6,2
119732,7,3
119732,10,4
119732,2,5
119732,0,6
119732,1,7
119732,3,10
119732,5,11
872158,0,0
872158,6,1
872158,1,2
872158,8,3
872158,9,4
872158,4,5
872158,11,6
872158,5,7
872158,10,8
872158,7,9
872158,2,10
872158,3,11
133827,3,0
133827,6,1
133827,0,2
133827,1,4
133827,5,5
133827,8,6
133827,4,7
133827,11,8
133827,2,9
133827,10,10
133827,9,11
135528,5,0
135528,3,1
135528,0,2
135528,1,4
135528,6,5
135528,11,6
135528,8,7
135528,2,8
135528,7,9
135528,10,10
135528,4,11
562446,7,0
562446,10,1
562446,4,2
562446,3,4
562446,2,5
562446,8,6
562446,6,7
562446,0,8
562446,1,9
562446,9,10
562446,5,11
211821,3,0
211821,0,1
211821,10,2
211821,5,4
211821,11,5
211821,6,6
211821,7,7
211821,9,8
211821,8,9
211821,2,10
211821,1,11
725751,3,0
725751,6,1
725751,1,2
725751,9,3
725751,5,4
725751,0,5
725751,7,6
725751,11,8
725751,10,9
725751,4,10
725751,8,11
257542,4,0
257542,5,1
257542,11,2
257542,9,4
257542,10,5
257542,6,6
257542,2,7
257542,0,8
257542,7,9
257542,1,10
257542,3,11
905147,1,0
905147,6,1
905147,10,2
905147,2,4
905147,3,5
905147,9,6
905147,11,7
905147,8,8
905147,0,9
905147,5,10
905147,4,11
896879,3,0
896879,6,1
896879,4,2
896879,5,4
896879,9,5
896879,8,6
896879,1,7
896879,11,8
896879,0,9
896879,2,10
896879,7,11
112819,7,0
112819,1,1
112819,2,2
112819,8,3
112819,11,4
112819,10,5
112819,3,6
112819,0,7
112819,9,8
112819,4,10
112819,5,11
774663,2,0
774663,4,1
774663,7,2
774663,1,4
774663,10,5
774663,3,6
774663,9,7
774663,11,8
774663,5,9
774663,0,10
774663,8,11
412528,6,1
412528,11,2
412528,2,3
412528,9,4
412528,7,5
412528,4,6
412528,3,7
412528,5,8
412528,1,9
412528,8,10
412528,0,11
380036,1,0
380036,11,1
380036,9,2
380036,5,4
380036,0,5
380036,2,6
380036,6,7
380036,10,9
380036,7,10
380036,4,11
837964,2,0
837964,3,1
837964,0,2
837964,4,4
837964,6,5
837964,1,6
837964,8,8
837964,11,10
760551,0,0
760551,10,1
760551,4,2
760551,6,3
760551,2,4
760551,11,5
760551,9,6
760551,3,7
760551,1,9
760551,5,10
760551,7,11
802844,5,0
802844,3,1
802844,8,2
802844,4,4
802844,10,5
802844,7,6
802844,11,8
802844,0,9
802844,6,10
195647,7,0
195647,10,1
195647,6,2
195647,11,3
195647,1,4
195647,0,5
195647,5,6
195647,4,7
195647,9,8
195647,2,9
195647,3,10
195647,8,11
286650,0,0
286650,9,1
286650,1,2
286650,7,4
286650,5,5
286650,10,6
286650,4,7
286650,6,8
286650,8,9
286650,2,10
286650,3,11
140117,9,0
140117,2,1
140117,7,2
140117,1,4
140117,8,5
140117,6,6
140117,3,7
140117,4,8
140117,5,10
140117,11,11
131419,2,0
131419,8,1
131419,4,2
131419,3,4
131419,9,5
131419,0,6
131419,5,7
131419,10,8
131419,1,9
131419,6,10
131419,7,11
891667,0,0
891667,1,1
891667,4,2
891667,11,4
891667,7,5
891667,8,6
891667,3,7
891667,2,8
891667,10,9
891667,6,10
891667,5,11
123117,5,0
123117,0,1
123117,9,2
123117,11,5
123117,2,6
123117,3,7
123117,10,8
123117,6,9
123117,4,10
123117,8,11
644246,4,0
644246,8,1
644246,5,2
644246,11,3
644246,6,4
644246,7,5
644246,2,6
644246,10,7
644246,0,8
644246,1,9
644246,3,10
644246,9,11
368753,11,0
368753,10,1
368753,6,2
368753,1,3
368753,9,4
368753,7,5
368753,2,6
368753,0,8
368753,4,9
368753,3,10
368753,5,11
392447,4,0
392447,7,1
392447,6,2
392447,0,3
392447,5,4
392447,1,5
392447,9,6
392447,10,7
392447,2,8
392447,3,9
392447,8,10
392447,11,11
165941,6,0
165941,8,1
165941,0,2
165941,3,4
165941,7,5
165941,11,6
165941,4,7
165941,1,8
165941,5,11
552241,2,0
552241,11,1
552241,10,2
552241,1,3
552241,3,4
552241,7,5
552241,4,6
552241,5,7
552241,8,8
552241,6,9
552241,9,10
552241,0,11
147737,1,0
147737,2,1
147737,5,2
147737,11,4
147737,9,5
147737,3,6
147737,0,7
147737,10,8
147737,4,9
147737,8,10
147737,6,11
174841,4,0
174841,7,1
174841,6,2
174841,2,3
174841,9,4
174841,1,5
174841,10,6
174841,0,7
174841,5,9
174841,11,10
174841,3,11
193845,3,0
193845,11,1
193845,4,2
193845,2,4
193845,7,5
193845,5,6
193845,6,7
193845,9,8
193845,1,9
193845,8,10
193845,10,11
191437,3,0
191437,6,1
191437,11,2
191437,5,4
191437,2,5
191437,1,6
191437,10,7
191437,7,8
191437,8,9
191437,0,10
191437,9,11
191336,2,0
191336,7,1
191336,8,2
191336,9,4
191336,1,5
191336,5,6
191336,4,7
191336,6,8
191336,0,9
191336,3,10
191336,11,11
275645,4,0
275645,6,1
275645,10,2
275645,1,4
275645,5,5
275645,11,6
275645,0,7
275645,3,8
275645,7,9
275645,2,10
275645,9,11
135124,7,0
135124,1,1
135124,2,2
135124,0,4
135124,4,5
135124,6,6
135124,10,7
135124,3,8
135124,5,9
135124,11,10
588565,11,0
588565,3,1
588565,7,2
588565,9,4
588565,10,5
588565,2,6
588565,1,7
588565,5,8
588565,6,10
588565,8,11
810439,4,1
810439,3,2
810439,6,4
810439,0,5
810439,7,6
810439,5,7
810439,9,8
810439,8,10
810439,10,11
188347,9,0
188347,5,1
188347,10,2
188347,8,4
188347,0,5
188347,1,6
188347,7,7
188347,11,8
188347,4,9
188347,3,10
188347,2,11
149539,10,0
149539,6,1
149539,0,2
149539,9,3
149539,3,4
149539,7,5
149539,2,6
149539,8,7
149539,4,8
149539,11,9
149539,5,10
149539,1,11
788674,8,0
788674,9,1
788674,2,2
788674,10,3
788674,3,4
788674,7,5
788674,6,6
788674,11,7
788674,5,8
788674,1,10
788674,0,11
753150,11,0
753150,0,1
753150,2,2
753150,5,4
753150,9,5
753150,8,6
753150,1,7
753150,7,8
753150,4,9
753150,10,10
753150,6,11
486759,0,0
486759,5,1
486759,9,2
486759,8,3
486759,3,4
486759,11,5
486759,7,6
486759,6,7
486759,4,8
486759,1,9
486759,10,11
351938,8,0
351938,1,1
351938,4,2
351938,11,3
351938,7,4
351938,2,5
351938,6,6
351938,10,7
351938,5,8
351938,3,9
351938,9,10
351938,0,11
148133,5,0
148133,0,1
148133,6,2
148133,10,4
148133,7,5
148133,1,6
148133,11,7
148133,4,8
148133,9,10
148133,3,11
160729,3,0
160729,6,1
160729,0,2
160729,8,3
160729,1,4
160729,2,5
160729,10,6
160729,7,7
160729,9,8
160729,4,9
160729,11,10
160729,5,11
386250,0,0
386250,3,1
386250,2,2
386250,5,4
386250,7,5
386250,1,6
386250,4,7
386250,10,8
386250,11,9
386250,6,10
386250,9,11
199453,5,0
